,0,1
610,0.9994918,0.00050814584
611,0.9995128,0.0004872509
612,0.0014443335,0.9985557
613,0.99093914,0.009060833
614,0.0014947946,0.99850523
615,0.9992756,0.0007243385
616,0.00654312,0.9934569
617,0.0015883076,0.99841166
618,0.0055553354,0.99444467
619,0.9995053,0.0004946991
620,0.0061890064,0.9938111
621,0.021818714,0.9781813
622,0.85102123,0.14897875
623,0.99725527,0.0027447715
624,0.99952686,0.00047320232
625,0.0014322816,0.9985677
626,0.9994697,0.00053034804
627,0.007929088,0.99207085
628,0.0015860158,0.9984139
629,0.0031335487,0.9968664
630,0.0015636978,0.9984363
631,0.99909437,0.0009056239
632,0.999503,0.0004969422
633,0.00195492,0.9980451
634,0.99951065,0.0004893141
635,0.001500582,0.9984994
636,0.0016980077,0.998302
637,0.99948955,0.0005103788
638,0.9973538,0.0026461857
639,0.0024846795,0.9975153
640,0.0020999748,0.9979
641,0.9962541,0.0037458402
642,0.9982603,0.0017397245
643,0.99947757,0.0005224837
644,0.0028790408,0.9971209
645,0.0016763262,0.9983236
646,0.9964978,0.003502255
647,0.99464464,0.0053553376
648,0.9995166,0.0004833662
649,0.99950767,0.0004923074
650,0.0025633872,0.9974366
651,0.9994073,0.00059274305
652,0.99818856,0.0018113909
653,0.9991999,0.0008000978
654,0.9995204,0.00047963843
655,0.010432624,0.98956734
656,0.010772397,0.98922765
657,0.9952918,0.0047082067
658,0.99929905,0.00070090714
659,0.0014695381,0.9985304
660,0.9860474,0.013952588
661,0.0018607113,0.99813926
662,0.9994803,0.0005197781
663,0.9440641,0.05593589
664,0.0016073642,0.99839264
665,0.0014612963,0.99853873
666,0.9994271,0.0005729202
667,0.0038639726,0.996136
668,0.0023295812,0.99767035
669,0.0018095959,0.99819034
670,0.9966414,0.0033586351
671,0.9987546,0.0012453569
672,0.9995167,0.00048327385
673,0.9994729,0.0005271618
674,0.99951315,0.00048683837
675,0.9992392,0.00076081423
676,0.0021484382,0.9978516
677,0.9993661,0.00063396106
678,0.0020370998,0.99796295
679,0.96412283,0.03587723
680,0.99591833,0.0040817014
681,0.998264,0.001735953
682,0.0014892719,0.99851066
683,0.005401904,0.99459803
684,0.0023372376,0.9976628
685,0.03493254,0.9650675
686,0.007831594,0.99216837
687,0.9995198,0.00048016928
688,0.9931115,0.006888565
689,0.9995011,0.0004988753
690,0.0014501391,0.9985499
691,0.95601076,0.04398927
692,0.9714144,0.028585585
693,0.9989166,0.0010834262
694,0.99744165,0.0025583631
695,0.9991831,0.0008169101
696,0.9995029,0.00049703644
697,0.011530312,0.98846966
698,0.9994943,0.00050569297
699,0.999522,0.0004779976
700,0.03461054,0.9653895
701,0.999491,0.000509059
702,0.9789595,0.021040495
703,0.9994808,0.0005192609
704,0.0028402777,0.9971597
705,0.9994542,0.00054582447
706,0.0017031968,0.9982968
707,0.001496756,0.9985032
708,0.9995189,0.0004811094
709,0.0077689635,0.9922311
710,0.0014508284,0.99854916
711,0.99874485,0.0012551605
712,0.0016173575,0.9983827
713,0.0015714939,0.9984285
714,0.999511,0.0004889677
715,0.0016963142,0.99830365
716,0.0016628783,0.99833715
717,0.0015166743,0.99848336
718,0.0014412038,0.9985588
719,0.005443386,0.99455667
720,0.002416865,0.99758315
721,0.0018964922,0.9981035
722,0.9995061,0.0004939149
723,0.0014573205,0.99854267
724,0.0027643656,0.9972357
725,0.0016179889,0.998382
726,0.99940324,0.0005967575
727,0.9995253,0.00047465943
728,0.9994837,0.00051622896
729,0.99937785,0.00062218105
730,0.6908856,0.30911437
731,0.012346447,0.98765355
732,0.99950564,0.00049429893
733,0.99952364,0.00047631876
734,0.0021891021,0.9978109
735,0.95495,0.045050044
736,0.99947256,0.0005274072
737,0.99951744,0.0004825702
738,0.8372926,0.16270734
739,0.0016858798,0.99831414
740,0.99951875,0.00048127637
741,0.9994698,0.00053017464
742,0.99950075,0.00049919134
743,0.99947983,0.0005201522
744,0.0033307625,0.99666923
745,0.9994103,0.0005897243
746,0.0016482756,0.9983517
747,0.9991272,0.00087279326
748,0.9992281,0.00077193195
749,0.0023103652,0.9976896
750,0.9994087,0.0005913115
751,0.0014404187,0.99855953
752,0.0022646755,0.99773526
753,0.001544174,0.99845576
754,0.99783653,0.002163522
755,0.99946755,0.0005324333
756,0.0023521516,0.9976478
757,0.99558,0.0044199936
758,0.0026304491,0.9973695
759,0.0018799442,0.99812
760,0.0027995238,0.9972005
761,0.9994868,0.0005131221
762,0.99943,0.0005699413
763,0.991499,0.008501048
764,0.0025534346,0.99744654
765,0.0015296901,0.99847025
766,0.0021520618,0.9978479
767,0.99929464,0.0007053081
768,0.0014820313,0.99851793
769,0.019738393,0.98026156
770,0.9979373,0.0020626835
771,0.0024331226,0.99756694
772,0.9856736,0.014326401
773,0.999453,0.000546983
774,0.0015349545,0.99846506
775,0.034558654,0.96544135
776,0.99944896,0.00055104477
777,0.9995272,0.00047283934
778,0.001566387,0.99843365
779,0.0017588865,0.99824107
780,0.0063423766,0.99365765
781,0.9995184,0.0004816493
782,0.99951184,0.0004881716
783,0.9994809,0.0005191349
784,0.99941707,0.0005829422
785,0.0014396386,0.99856037
786,0.9973265,0.00267353
787,0.0034811406,0.99651885
788,0.0020845742,0.99791545
789,0.9994242,0.0005758346
790,0.8935428,0.10645718
791,0.0027914657,0.99720854
792,0.0017942437,0.9982058
793,0.098350674,0.9016493
794,0.014149314,0.98585063
795,0.0022100518,0.99779
796,0.9995036,0.00049637177
797,0.0057369117,0.9942631
798,0.6472776,0.35272244
799,0.964484,0.03551605
800,0.9993462,0.0006538355
801,0.99949694,0.0005030471
802,0.0017669658,0.99823296
803,0.9994892,0.0005108312
804,0.0065127397,0.99348724
805,0.9994393,0.0005606881
806,0.0015735368,0.99842644
807,0.009648685,0.99035126
808,0.9994362,0.0005637283
809,0.9994299,0.0005701448
810,0.0057579144,0.994242
811,0.9977405,0.0022594698
812,0.99952257,0.00047740314
813,0.0017050252,0.998295
814,0.0019874366,0.99801254
815,0.0016591888,0.99834085
816,0.81026405,0.18973589
817,0.9981172,0.0018828668
818,0.0020705035,0.99792945
819,0.9994937,0.00050626113
820,0.9965926,0.0034073973
821,0.9990115,0.0009884721
822,0.999524,0.0004760249
823,0.0014645722,0.9985354
824,0.9994649,0.00053511345
825,0.3799002,0.62009984
826,0.8796082,0.120391764
827,0.0014584715,0.9985416
828,0.0018350256,0.99816495
829,0.0015515997,0.9984484
830,0.9991166,0.0008833745
831,0.9833172,0.01668286
832,0.9995191,0.00048089004
833,0.9994642,0.0005358285
834,0.9995136,0.00048641235
835,0.99947244,0.00052757346
836,0.9864893,0.013510625
837,0.004866568,0.99513346
838,0.002269841,0.9977302
839,0.9994029,0.0005970635
840,0.009723892,0.9902761
841,0.0015059542,0.998494
842,0.0051290863,0.9948709
843,0.012313289,0.9876867
844,0.0014756282,0.99852437
845,0.0015218043,0.99847823
846,0.99941826,0.0005818099
847,0.0015816152,0.99841833
848,0.99952245,0.00047754694
849,0.99949133,0.0005086654
850,0.9994481,0.00055188214
851,0.0018912444,0.99810874
852,0.8085837,0.19141634
853,0.99530184,0.0046981336
854,0.9994666,0.0005334462
855,0.99949574,0.00050424103
856,0.010907167,0.9890928
857,0.0015220019,0.998478
858,0.0016220047,0.99837804
859,0.0017044044,0.9982956
860,0.02731173,0.9726883
861,0.0015061764,0.9984938
862,0.9980636,0.0019363186
863,0.001528783,0.9984712
864,0.99945647,0.00054357457
865,0.99948454,0.0005154349
866,0.7260053,0.27399465
867,0.0021716799,0.9978283
868,0.0022212903,0.9977787
869,0.9995098,0.0004901612
870,0.98403776,0.015962206
871,0.017587384,0.9824126
872,0.9994435,0.00055655977
873,0.0021598693,0.99784005
874,0.011148354,0.9888516
875,0.0014883081,0.99851173
876,0.9994771,0.0005229299
877,0.0024055715,0.9975944
878,0.99945813,0.0005418396
879,0.0018118918,0.9981881
880,0.0017551701,0.9982449
881,0.051764052,0.9482359
882,0.99885035,0.0011496263
883,0.9994885,0.00051149016
884,0.0020802468,0.99791974
885,0.001787598,0.99821246
886,0.99939823,0.00060171145
887,0.99948066,0.0005193848
888,0.99939036,0.00060961425
889,0.95166636,0.048333567
890,0.0014524182,0.9985476
891,0.0057308576,0.99426913
892,0.9994838,0.00051618984
893,0.0016124786,0.9983876
894,0.01690636,0.9830936
895,0.004394326,0.99560565
896,0.9987054,0.0012946523
897,0.9991886,0.0008113737
898,0.9994659,0.00053412974
899,0.006990314,0.9930097
900,0.9976439,0.0023561094
901,0.024599893,0.97540015
902,0.98225176,0.017748216
903,0.9974456,0.0025543896
904,0.0014665052,0.9985335
905,0.9995254,0.00047463962
906,0.0015082038,0.99849176
907,0.999527,0.0004730314
908,0.0015979421,0.99840206
909,0.0149124,0.9850876
910,0.99890316,0.0010968152
911,0.0015145096,0.9984855
912,0.99613154,0.0038684981
913,0.02082588,0.9791741
914,0.99890685,0.001093095
915,0.9995012,0.00049871363
916,0.99936336,0.0006366058
917,0.0017619611,0.9982381
918,0.0017996553,0.9982003
919,0.99865204,0.0013480335
920,0.003389777,0.9966102
921,0.0015437293,0.99845624
922,0.99951005,0.0004900054
923,0.9945991,0.005400936
924,0.0016453759,0.9983546
925,0.9995134,0.00048664934
926,0.0017638005,0.9982362
927,0.0020181704,0.9979818
928,0.9990376,0.0009623583
929,0.0015724467,0.9984276
930,0.0026585117,0.99734145
931,0.999514,0.0004860777
932,0.99949,0.00050998887
933,0.9993098,0.000690273
934,0.99742824,0.0025717916
935,0.9995204,0.0004796437
936,0.001529685,0.99847025
937,0.13309045,0.86690956
938,0.99945396,0.00054605294
939,0.99930954,0.0006904816
940,0.9973797,0.0026202458
941,0.0016644773,0.99833554
942,0.996431,0.003569037
943,0.9991942,0.00080583367
944,0.9995178,0.00048225504
945,0.99940586,0.00059414515
946,0.001530601,0.9984694
947,0.0024436717,0.9975563
948,0.9993206,0.0006793474
949,0.0030788837,0.9969212
950,0.014211554,0.9857884
951,0.013107158,0.9868929
